Account Code,Storage Branch,Account Description,Barcode,Alternate Code,Long Description,Contents,Object Code,Description,Add Date,Item Status,Status Date,Destroy Date,Perm Flag,Container Barcode,From Date,To Date,User Field 1,User Field 2,User Field 3,User Field 4,User Date,Access Count
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688537,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688538,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688539,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688540,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688547,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688548,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688549,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688550,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688551,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688552,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688556,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688559,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688560,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688561,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688562,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688564,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688565,,,,C01,,2009-08-04,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688598,275949-276489,,,C01,,2009-08-04,Out,2020-05-18,,No,,,,,,,,,2
MELN1445\BURWOOD,Melbourne,SALVATION ARMY - BURWOOD EAST,MEL00688623,228,,,C01,,2009-08-04,Out,2020-05-18,,No,,,,,,,,,2
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689363,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689364,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689368,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689369,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689370,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689371,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689377,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689380,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689381,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689385,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689387,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689388,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689389,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689391,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689395,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689398,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689400,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689407,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689411,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689412,,,,C01,,2009-06-05,In,2021-01-29,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689418,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00689419,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691693,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691694,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691695,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691696,,,,C01,,2009-06-25,Out,2020-06-09,,No,,,,,,,,,2
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691697,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691698,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691699,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691700,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691701,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691702,,,,C01,,2009-06-25,Out,2020-06-09,,No,,,,,,,,,2
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691703,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691704,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691705,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691706,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691707,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691708,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691709,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691710,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691711,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,2
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691712,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691713,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691714,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,2
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691715,,,,C01,,2009-06-25,Out,2020-06-09,,No,,,,,,,,,2
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691716,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691717,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691718,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691719,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691720,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,2
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691721,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691722,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691723,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691724,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691725,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691726,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691727,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691728,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691729,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691730,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691731,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691732,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691733,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691734,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691735,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691736,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691737,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691738,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691739,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,2
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691740,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691741,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\EPPING,Melbourne,SALVATION ARMY - EPPING,MEL00691742,,,,C01,,2009-06-25,Out,2020-05-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691744,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691753,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691754,,,,C01,,2009-06-05,In,2021-01-29,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691756,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691760,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691762,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691765,,,,C01,,2009-06-05,In,2020-06-30,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691767,,,,C01,,2009-06-05,In,2020-06-30,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691771,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691772,,,,C01,,2009-06-05,In,2021-01-29,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691773,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691779,,,,C01,,2009-06-05,In,2020-06-30,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691780,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691783,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691784,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691786,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691792,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\SHEPPART,Melbourne,SALVATION ARMY - SHEPPARTON,MEL00691796,,,,C01,,2009-06-05,In,2023-02-27,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691853,,,,C01,,2009-06-30,Out,2009-06-30,,No,,,,,,,,,0
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691854,BOX 69,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691855,BOX 71,,,C01,,2009-06-30,Out,2020-05-20,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691856,BOX 74,,,C01,,2009-06-30,Out,2020-05-20,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691857,BOX 70,,,C01,,2009-06-30,Out,2020-05-20,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691858,BOX 62,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691859,BOX 63,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691860,BOX 64,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691861,BOX 58,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691862,BOX 59,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691863,BOX 60,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691864,BOX 54,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691865,BOX 55,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691866,BOX 56,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691867,BOX 61,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691868,BOX 57,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691869,BOX 37,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,2
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691870,BOX 36,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,2
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691871,BOX 34,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,2
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691872,BOX 51,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,2
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691873,BOX 42,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691874,BOX 47,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691875,BOX 53,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691876,BOX 18,,,C01,,2009-06-30,In,2023-02-27,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691877,BOX 32,,,C01,,2009-06-30,In,2023-02-27,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691878,BOX 31,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691879,BOX 50,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691880,BOX 46,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691881,BOX 12,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691882,BOX 30,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691883,BOX 33,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691884,BOX 29,,,C01,,2009-06-30,In,2023-02-27,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691885,BOX 24,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691886,BOX 15,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691887,BOX 10,,,C01,,2009-06-30,Out,2020-06-11,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691888,BOX 14,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691889,BOX 9,,,C01,,2009-06-30,In,2024-05-30,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691890,BOX 17,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691891,BOX 11,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\HEIDELB,Melbourne,SALVATION ARMY - HEIDELBERG,MEL00691892,BOX 52,,,C01,,2009-06-30,Out,2020-05-18,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691893,,,,C01,,2009-06-09,Out,2020-05-18,,No,,,,,,,,,2
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691894,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691895,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691896,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691897,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691898,,,,C01,,2009-06-12,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691899,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691900,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691901,,,,C01,,2009-06-09,Out,2020-05-18,,No,,,,,,,,,2
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691902,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691903,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691904,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691905,,,,C01,,2009-06-09,Out,2020-05-18,,No,,,,,,,,,2
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691906,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691907,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691908,,,,C01,,2009-06-09,Out,2020-05-18,,No,,,,,,,,,2
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691909,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691910,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,2
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691911,,,,C01,,2009-06-09,Out,2020-06-02,,No,,,,,,,,,1
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691912,,,,C01,,2009-06-09,Out,2020-05-18,,No,,,,,,,,,2
MELN1445\BRUNSWIC,Melbourne,SALVATION ARMY - BRUNSWICK,MEL00691913,,,,C01,,2009-06-09,Out,2020-05-18,,No,,,,,,,,,2
